ISCO 08	CP2021	unique ID	ID	identity term	toxicity	number	word's gender	gender specification	second category	further specification	glossary	language	notes
143	5.4.1.1.1	661_5-s-n-i-it	661_5	l'esercente di cinema e teatri	toxic free	singular	neutral	innate	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.1	661_5-p-n-*-it	661_5	l* esercenti di cinema e teatri	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.1	661_5-p-m-b-it	661_5	gli esercenti di cinema e teatri	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.1	661_5-p-f-b-it	661_5	le esercenti di cinema e teatri	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.2	661_6-s-n-i-it	661_6	l'esercente di locali notturni	toxic free	singular	neutral	innate	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.2	661_6-p-n-*-it	661_6	l* esercenti di locali notturni	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.2	661_6-p-m-b-it	661_6	gli esercenti di locali notturni	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.2	661_6-p-f-b-it	661_6	le esercenti di locali notturni	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.3	661_7-s-n-i-it	661_7	l'esercente di attività ricreative	toxic free	singular	neutral	innate	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.3	661_7-p-n-*-it	661_7	l* esercenti di attività ricreative	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.3	661_7-p-m-b-it	661_7	gli esercenti di attività ricreative	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.3	661_7-p-f-b-it	661_7	le esercenti di attività ricreative	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.4	661_8-s-n-i-it	661_8	l'esercente di attività sportive	toxic free	singular	neutral	innate	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.4	661_8-p-n-*-it	661_8	l* esercenti di attività sportive	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.4	661_8-p-m-b-it	661_8	gli esercenti di attività sportive	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.4	661_8-p-f-b-it	661_8	le esercenti di attività sportive	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.5	661_9-s-n-i-it	661_9	l'esercente di sale scommesse	toxic free	singular	neutral	innate	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.5	661_9-p-n-*-it	661_9	l* esercenti di sale scommesse	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.5	661_9-p-m-b-it	661_9	gli esercenti di sale scommesse	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.4.1.1.5	661_9-p-f-b-it	661_9	le esercenti di sale scommesse	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.5.4.1.0	661_10-s-n-i-it	661_10	l'esercente di agenzie per il disbrigo di pratiche	toxic free	singular	neutral	innate	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
143	5.5.4.1.0	661_10-p-n-*-it	661_10	l* esercenti di agenzie per il disbrigo di pratiche	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
143	5.5.4.1.0	661_10-p-m-b-it	661_10	gli esercenti di agenzie per il disbrigo di pratiche	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
143	5.5.4.1.0	661_10-p-f-b-it	661_10	le esercenti di agenzie per il disbrigo di pratiche	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
143	5.5.5.1.0	661_11-s-n-i-it	661_11	l'esercente di agenzie di pompe funebri	toxic free	singular	neutral	innate	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.5.5.1.0	661_11-p-n-*-it	661_11	l* esercenti di agenzie di pompe funebri	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.5.5.1.0	661_11-p-m-b-it	661_11	gli esercenti di agenzie di pompe funebri	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.5.5.1.0	661_11-p-f-b-it	661_11	le esercenti di agenzie di pompe funebri	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.6.1.8.0	661_12-s-n-i-it	661_12	l'esercente di garage e autorimesse	toxic free	singular	neutral	innate	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.6.1.8.0	661_12-p-n-*-it	661_12	l* esercenti di garage e autorimesse	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.6.1.8.0	661_12-p-m-b-it	661_12	gli esercenti di garage e autorimesse	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
143	5.6.1.8.0	661_12-p-f-b-it	661_12	le esercenti di garage e autorimesse	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.1.1	662_1-sp-n-*-it	662_1	l* fisic*	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.1.1	662_1-s-m-b-it	662_1	il fisico	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.1.1	662_1-s-f-b-it	662_1	la fisica	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.1.1	662_1-p-m-b-it	662_1	i fisici	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.1.1	662_1-p-f-b-it	662_1	le fisiche	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.1.2	662_2-sp-n-*-it	662_2	l'astronom* e astrofisic*	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.1.2	662_2-s-m-b-it	662_2	l'astronomo e astrofisico	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.1.2	662_2-s-f-b-it	662_2	l'astronoma e astrofisica	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.1.2	662_2-sp-n-*-it	662_2	l* astronom* e astrofisic*	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.1.2	662_2-p-m-b-it	662_2	gli astronomi e astrofisici	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.1.2	662_2-p-f-b-it	662_2	le astronome e astrofisiche	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.2.1	662_3-sp-n-*-it	662_3	l* chimic*	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
211	2.1.1.2.1	662_3-s-m-b-it	662_3	il chimico	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
211	2.1.1.2.1	662_3-s-f-b-it	662_3	la chimica	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
211	2.1.1.2.1	662_3-p-m-b-it	662_3	i chimici	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
211	2.1.1.2.1	662_3-p-f-b-it	662_3	le chimiche	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	manually adapted
211	2.1.1.2.2	662_4-sp-n-*-it	662_4	l* chimic* informat* e divulgat*	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.2.2	662_4-s-m-b-it	662_4	il chimico informatore e divulgatore	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.2.2	662_4-s-f-b-it	662_4	la chimica informatrice e divulgatrice	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.2.2	662_4-p-m-b-it	662_4	i chimici informatori e divulgatori	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.2.2	662_4-p-f-b-it	662_4	le chimiche informatrici e divulgatrici	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.1	662_5-sp-n-*-it	662_5	l* geolog*	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.1	662_5-s-m-b-it	662_5	il geologo	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.1	662_5-s-f-b-it	662_5	la geologa	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.1	662_5-p-m-b-it	662_5	i geologi	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.1	662_5-p-f-b-it	662_5	le geologhe	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.2	662_6-sp-n-*-it	662_6	l* paleontolog*	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.2	662_6-s-m-b-it	662_6	il paleontologo	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.2	662_6-s-f-b-it	662_6	la paleontologa	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.2	662_6-p-m-b-it	662_6	i paleontologi	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.2	662_6-p-f-b-it	662_6	le paleontologhe	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.3	662_7-sp-n-*-it	662_7	l* geofisic*	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.3	662_7-s-m-b-it	662_7	il geofisico	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.3	662_7-s-f-b-it	662_7	la geofisica	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.3	662_7-p-m-b-it	662_7	i geofisici	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.3	662_7-p-f-b-it	662_7	le geofisiche	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.4	662_8-sp-n-*-it	662_8	l* meteorolog*	toxic free	singular, plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.4	662_8-s-m-b-it	662_8	il meteorologo	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.4	662_8-s-f-b-it	662_8	la meteorologa	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.4	662_8-p-m-b-it	662_8	i meteorologi	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.4	662_8-p-f-b-it	662_8	le meteorologhe	toxic free	plural	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.5	662_9-sp-n-*-it	662_9	l'idrolog*	toxic free	singular	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.5	662_9-s-m-b-it	662_9	l'idrologo	toxic free	singular	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.5	662_9-s-f-b-it	662_9	l'idrologa	toxic free	singular	female	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.5	662_9-sp-n-*-it	662_9	l* idrolog*	toxic free	plural	neutral	*	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
211	2.1.1.4.5	662_9-p-m-b-it	662_9	gli idrologi	toxic free	plural	male	binary	sociocultural status	economical, educational and employment status	ISTAT CP2021 ISCO-08	it	
